gene,gene_name,zscore,effect_size,pvalue,var_g,n_snps_used,n_snps_in_model,pred_perf_r2,pred_perf_pval
ENSG00000007384.15,RHBDF1,-0.149,-5.692765886718628,0.8815536329646811,0.0006850557074219055,1,2,,
ENSG00000064270.12,ATP2C2,0.149,0.5202815218650659,0.8815536329646811,0.0820154614955207,1,2,,
ENSG00000112079.8,STK38,-0.149,-2.257314699912883,0.8815536329646811,0.004357007598042065,1,1,,
ENSG00000224950.2,RP5-1086K13.1,-0.149,-3.628090910832833,0.8815536329646811,0.0016866159968816925,1,1,,
ENSG00000125170.10,DOK4,-0.149,-52.392444845196614,0.8815536329646811,8.087889462030681e-06,1,1,,
ENSG00000135596.17,MICAL1,0.14898508986865175,0.50373701475556,0.881565398213797,0.0874737784268749,2,2,,
ENSG00000272375.1,RP11-51J9.6,0.1486097736122331,0.27656515726281855,0.881861560427881,0.2887352548588011,2,2,,
ENSG00000227456.7,LINC00310,-0.14849717598106446,-17.502182091960734,0.8819504144886592,7.1986654951994e-05,2,2,,
ENSG00000127252.5,HRASLS,-0.14836372741628182,-0.49556532093777633,0.8820557245504567,0.0896300537480136,2,2,,
ENSG00000198774.4,RASSF9,0.148,1.5934188745238045,0.8823427682422347,0.008627073862827399,1,1,,
ENSG00000164949.7,GEM,0.148,6.077796398068192,0.8823427682422347,0.0005929678347860692,1,1,,
ENSG00000166848.5,TERF2IP,0.148,11.040753522908659,0.8823427682422347,0.00017969086588813307,1,2,,
ENSG00000164010.13,ERMAP,0.148,0.3100503917105837,0.8823427682422347,0.22785515686272265,1,1,,
ENSG00000118965.14,WDR35,-0.148,-2.4995946691906905,0.8823427682422347,0.003505776707292051,1,3,,
ENSG00000184601.10,C14orf180,-0.148,-0.7930005703461156,0.8823427682422347,0.03483184117679609,1,1,,
ENSG00000105364.13,MRPL4,-0.148,-8.425949529253213,0.8823427682422347,0.00030852170585773806,1,1,,
ENSG00000063245.14,EPN1,0.148,1.5576234865668888,0.8823427682422347,0.009028143566991297,1,2,,
ENSG00000075142.13,SRI,0.14792402243599942,1.4299889469038383,0.8824027296022441,0.010700696699697516,2,2,,
ENSG00000259656.1,RP11-325E5.1,-0.14756826051748181,-1.1100572226180294,0.8826835052432835,0.01767238572899338,2,2,,
ENSG00000130202.9,NECTIN2,-0.147,-1.6872219394120245,0.8831320203204425,0.0075908470615295145,1,1,,
ENSG00000226180.3,RP11-278A23.1,0.1467648213268715,0.21989565968864083,0.8833176524579911,0.4454619622094232,2,2,,
ENSG00000204531.17,POU5F1,-0.14633405027721108,-0.13539232823832517,0.8836576869341379,1.1681609210497053,2,2,,
ENSG00000050393.11,MCUR1,0.14604089551623028,0.3628350971585211,0.8838891045453942,0.16200573729501577,2,4,,
ENSG00000148090.11,AUH,0.146,2.570916237075548,0.883921388427224,0.0032250010271045347,1,1,,
ENSG00000140682.18,TGFB1I1,-0.146,-1.8466839277613294,0.883921388427224,0.006250583666408369,1,1,,
ENSG00000130584.10,ZBTB46,0.146,0.7444705645543476,0.883921388427224,0.03846012130126053,1,1,,
ENSG00000235979.8,AC004448.5,-0.146,-0.5129244812516092,0.883921388427224,0.08102123443233955,1,1,,
ENSG00000163931.15,TKT,0.146,0.7625001011644882,0.883921388427224,0.03666282284342775,1,1,,
ENSG00000161277.10,THAP8,-0.146,-0.6881150557062375,0.883921388427224,0.04501772991269129,1,1,,
ENSG00000198892.6,SHISA4,-0.1454709107749834,-0.249998882050308,0.8843390812586851,0.3385916023275003,2,3,,
ENSG00000026652.13,AGPAT4,0.145,1.781891345612375,0.884710871790153,0.006621762002429351,1,1,,
ENSG00000131470.14,PSMC3IP,0.145,1.846542848524386,0.884710871790153,0.0061661945760081716,1,1,,
ENSG00000271780.1,RP11-1017G21.5,0.144,0.16084446590321108,0.8855004696364599,0.8015170004373044,1,1,,
ENSG00000165643.10,SOHLH1,-0.144,-1.5623564822778244,0.8855004696364599,0.008495026087426454,1,1,,
ENSG00000234545.7,FAM133B,0.144,17.897381793941932,0.8855004696364599,6.473601753436521e-05,1,1,,
ENSG00000182087.12,TMEM259,0.14362314368928378,0.42433070118545907,0.8857980641102624,0.11456183123672742,2,3,,
ENSG00000214652.5,ZNF727,-0.14355711048935027,-0.5607846958197108,0.885850210618847,0.06553255651343293,2,2,,
ENSG00000144040.12,SFXN5,-0.143,-0.7444150419872941,0.8862901811930342,0.03690131091813512,1,2,,
ENSG00000127241.16,MASP1,0.143,3.7880642175242363,0.8862901811930342,0.0014250739760768981,1,1,,
ENSG00000221916.3,C19orf73,-0.143,-1.1310941283933569,0.8862901811930342,0.015983599136947118,1,1,,
ENSG00000138246.15,DNAJC13,-0.1429261941666776,-0.32916630198915536,0.8863484709973144,0.1885354066916481,2,2,,
ENSG00000185187.12,SIGIRR,0.14276100996424793,0.22057792907481905,0.8864789311358791,0.41888529383755435,2,2,,
ENSG00000099942.12,CRKL,-0.142,-24.462716264804236,0.8870800056864264,3.369514522930467e-05,1,1,,
ENSG00000158828.7,PINK1,0.142,16.962440347595027,0.8870800056864264,7.008095671834802e-05,1,2,,
ENSG00000111775.2,COX6A1,0.14175611773896757,1.1120067058556824,0.8872726469122169,0.016250577866578714,2,2,,
ENSG00000230487.7,PSMG3-AS1,-0.1412657164279369,-0.2516404903726371,0.8876600322977286,0.3151465136332484,2,3,,
ENSG00000184497.12,TMEM255B,0.1412373990372805,0.6784217238034437,0.8876824020292293,0.04334110007396476,2,2,,
ENSG00000177427.12,MIEF2,-0.14115158750367143,-0.98567728911143,0.8877501906351393,0.02050699538087327,2,2,,
ENSG00000270765.5,GAS2L2,-0.141,-1.3981377461041107,0.8878699423428508,0.010170406321307085,1,2,,
ENSG00000105409.16,ATP1A3,-0.141,-129.0008736778297,0.8878699423428508,1.1946836552360633e-06,1,1,,
ENSG00000267778.1,AC004221.2,0.141,1.4520878770573673,0.8878699423428508,0.009428713205951733,1,1,,
ENSG00000230366.9,DSCR9,0.141,1.591039137796504,0.8878699423428508,0.007853739632609623,1,1,,
ENSG00000162188.5,GNG3,0.141,2.3348238437049553,0.8878699423428508,0.003646951483311224,1,1,,
ENSG00000070540.12,WIPI1,-0.1408638887543093,-0.6138464506069544,0.8879774702348655,0.05265987806014958,2,2,,
ENSG00000218510.6,LINC00339,0.1403400168160141,0.16549060303764945,0.888391348317253,0.7191448446295062,2,2,,
ENSG00000176222.8,ZNF404,-0.14,-0.2747492417493274,0.8886599903881871,0.2596468548574912,1,1,,
ENSG00000168495.12,POLR3D,0.14,1.7638393115738382,0.8886599903881871,0.006299963538178154,1,1,,
ENSG00000105223.19,PLD3,0.14,3.5935881323989074,0.8886599903881871,0.0015177473059182465,1,1,,
ENSG00000159579.13,RSPRY1,0.13983364639565568,0.25334154337087017,0.8887914284801197,0.3046565653240173,2,2,,
ENSG00000172731.13,LRRC20,0.139,0.6672816903573168,0.8894501490479835,0.04339215146674193,1,2,,
ENSG00000122912.14,SLC25A16,0.139,0.37712500824613926,0.8894501490479835,0.1358497786572101,1,1,,
ENSG00000212643.2,ZRSR1,-0.139,-1.1051407825198623,0.8894501490479835,0.01581955959695108,1,1,,
ENSG00000234840.1,LINC01239,-0.139,-1.3579904323297094,0.8894501490479835,0.010476981576318758,1,1,,
ENSG00000145075.11,CCDC39,0.139,1.4186323899966644,0.8894501490479835,0.009600411705018819,1,1,,
ENSG00000205339.9,IPO7,0.13886391611314827,3.2762203052853685,0.8895576854176451,0.0017965223397815556,2,2,,
ENSG00000169019.10,COMMD8,0.13822767169902533,2.7912666402639292,0.8900604861587945,0.002452377570358654,2,2,,
ENSG00000167768.4,KRT1,0.138,4.583274811431757,0.890240417547458,0.000906580506416172,1,1,,
ENSG00000037042.8,TUBG2,0.138,0.6993354614340965,0.890240417547458,0.038939204179721715,1,1,,
ENSG00000204316.12,MRPL38,-0.138,-1.104456544017467,0.890240417547458,0.015612085004039697,1,2,,
ENSG00000167767.13,KRT80,0.138,1.4835040125069505,0.890240417547458,0.008653279312130032,1,2,,
ENSG00000116199.11,FAM20B,-0.138,-0.981512016220988,0.890240417547458,0.019768191116065943,1,2,,
ENSG00000163482.11,STK36,-0.13784702002640023,-2.5729429847779213,0.8903613224395085,0.0028703472413023497,2,2,,
ENSG00000006210.6,CX3CL1,-0.1376655297226016,-5.742802692841542,0.8905047632500557,0.0005746489662045761,2,2,,
ENSG00000142330.19,CAPN10,-0.137,-1.6148155311494437,0.8910307951115016,0.007197725812619631,1,1,,
ENSG00000139908.14,TSSK4,0.137,1.2601412978486617,0.8910307951115016,0.011819596342600115,1,1,,
ENSG00000144355.14,DLX1,-0.13696664255262583,-8.179141942764069,0.8910571619601795,0.0002804233220864555,2,2,,
ENSG00000224848.1,RP11-535M15.1,-0.13691673795583847,-0.10614481414760758,0.89109660845738,1.6638551876233176,2,2,,
ENSG00000146729.9,GBAS,0.13686597524093133,0.4441695208904443,0.8911367335204016,0.09494967557066353,2,2,,
ENSG00000183309.11,ZNF623,-0.13615307314069233,-0.6576274251274289,0.8917002718240187,0.042864233689386966,2,2,,
ENSG00000178602.7,OTOS,-0.13594713252640625,-0.5332574199407998,0.8918630749536958,0.0649929558718259,2,2,,
ENSG00000232453.6,RP4-794H19.1,0.13561687960979996,1.3706059811615463,0.8921241607412287,0.00979044088955525,2,2,,
ENSG00000184378.2,ACTRT3,0.135,2.1399693805580853,0.8926118743312366,0.003979719089718871,1,2,,
ENSG00000274400.1,RP11-294N21.3,-0.135,-0.6287778944730653,0.8926118743312366,0.0460970365596338,1,1,,
ENSG00000126562.16,WNK4,0.135,1.425301323689023,0.8926118743312366,0.008971274805160374,1,1,,
ENSG00000186567.12,CEACAM19,-0.135,-0.30888343601590135,0.8926118743312366,0.19101976107977903,1,2,,
ENSG00000172123.12,SLFN12,-0.13500000000000004,-0.5735161132789681,0.8926118743312366,0.05540848665458511,1,1,,
ENSG00000151239.13,TWF1,-0.135,-2.9885103078323927,0.8926118743312366,0.0020406006504440884,1,2,,
ENSG00000111077.17,TNS2,0.1349989769052637,0.34473234487511734,0.8926126832379379,0.15335462822307175,2,2,,
ENSG00000044090.8,CUL7,0.13465025302563685,0.5964160421833413,0.89288840720259,0.05097012689665075,2,2,,
ENSG00000178248.11,LINC01658,-0.134,-0.20525480666188403,0.8934025744350932,0.4262093023252303,1,1,,
ENSG00000085733.15,CTTN,0.134,3.8063361262797994,0.8934025744350932,0.001239353857681652,1,1,,
ENSG00000268601.1,AC115522.3,0.134,0.5133650902272072,0.8934025744350932,0.06813290896022298,1,1,,
ENSG00000105618.13,PRPF31,-0.134,-1.0126288469799876,0.8934025744350932,0.01751092172027068,1,1,,
ENSG00000198673.10,FAM19A2,0.134,5.785599348468884,0.8934025744350932,0.0005364297872091854,1,2,,
ENSG00000035681.7,NSMAF,-0.134,-1.0096880104530241,0.8934025744350932,0.017613075559676877,1,1,,
ENSG00000181656.6,GPR88,-0.134,-3.2615970687511653,0.8934025744350932,0.0016879088118601194,1,1,,
ENSG00000142945.12,KIF2C,-0.134,-0.5671489164938641,0.8934025744350932,0.05582328419093285,1,1,,
ENSG00000136010.13,ALDH1L2,-0.134,-0.3429542652213742,0.8934025744350932,0.15266419073576937,1,1,,
ENSG00000007080.10,CCDC124,0.134,1.4140313918034024,0.8934025744350932,0.008980313431989136,1,1,,
ENSG00000100106.19,TRIOBP,-0.13392050808248118,-0.4071156467131971,0.8934654332590538,0.10820780531111918,2,2,,
ENSG00000135324.5,MRAP2,-0.1339161839566815,-7.91421396486305,0.8934688526128283,0.000286319255176062,2,2,,
ENSG00000017260.19,ATP2C1,0.133,2.8049432483265835,0.8941933804998541,0.0022483044729700082,1,2,,
ENSG00000139053.2,PDE6H,-0.133,-43.78344319575421,0.8941933804998541,9.227487331965184e-06,1,1,,
ENSG00000113407.13,TARS,-0.133,-0.7493665524907064,0.8941933804998541,0.03150029873597967,1,1,,
ENSG00000119973.5,PRLHR,-0.1328234085230202,-1.548593280917008,0.8943330410603637,0.00735655524441107,2,2,,
ENSG00000131023.12,LATS1,0.1328046448926091,0.6595962248240567,0.8943478808091294,0.04053873636957099,2,2,,
ENSG00000134551.12,PRH2,-0.132666368060156,-0.27484586416405615,0.8944572421001151,0.2329932113815098,2,2,,
ENSG00000142794.18,NBPF3,0.1326445943354427,0.09477741301714525,0.8944744628296466,1.9587067102020965,2,3,,
ENSG00000151575.14,TEX9,0.13254700512931378,0.3232755058356619,0.8945516462535944,0.16811026738713455,2,3,,
ENSG00000150048.10,CLEC1A,0.13217543182500233,0.7115707922840813,0.8948455331714292,0.03450366663689046,3,3,,
ENSG00000186166.8,CCDC84,-0.132,-1.2699639462816896,0.8949842917488073,0.010803514993767842,1,1,,
ENSG00000183397.5,C19orf71,0.132,1.5206691946541382,0.8949842917488073,0.00753491514798148,1,2,,
ENSG00000255121.2,RP11-110I1.12,-0.132,-2.2541648005094244,0.8949842917488073,0.003429071452332298,1,1,,
ENSG00000138375.12,SMARCAL1,-0.13171368176465903,-0.47587981696786796,0.8952107633223567,0.07660677990830182,3,3,,
ENSG00000175221.14,MED16,-0.13152689935140208,-0.37520099149839176,0.8953585088032133,0.12288566086314259,2,3,,
ENSG00000167920.8,TMEM99,-0.131,-0.4959712595712583,0.8957753074049276,0.06976371025057715,1,2,,
ENSG00000139537.10,CCDC65,0.131,0.8389211421159157,0.8957753074049276,0.024383739639617905,1,1,,
ENSG00000175093.4,SPSB4,0.131,0.6414682436744741,0.8957753074049276,0.04170539788849166,1,1,,
ENSG00000179456.10,ZBTB18,0.131,5.771687997765861,0.8957753074049276,0.000515153789453321,1,1,,
ENSG00000172578.11,KLHL6,0.131,3.242316701006967,0.8957753074049276,0.0016324193145701702,1,2,,
ENSG00000237949.1,LINC00844,0.131,3.7080450460648837,0.8957753074049276,0.0012481092116702205,1,1,,
ENSG00000178814.16,OPLAH,0.13030717603116362,10.380036986162663,0.8963234028279355,0.00015759370435396868,2,2,,
ENSG00000177710.5,SLC35G5,-0.13011502636026154,-0.4209649480483764,0.8964754218692341,0.09553511640225365,2,2,,
ENSG00000227733.9,RP4-565E6.1,-0.13,-0.1732702144382268,0.8965664266908777,0.562909889782641,1,2,,
ENSG00000163635.17,ATXN7,-0.13,-1.2619038254841162,0.8965664266908777,0.010612902899462099,1,1,,
ENSG00000175538.10,KCNE3,-0.13,-1.2026806172206108,0.8965664266908777,0.011683852912270384,1,2,,
ENSG00000133958.13,UNC79,0.13,3.7522376764480834,0.8965664266908777,0.00120034482592279,1,1,,
ENSG00000091542.8,ALKBH5,0.13,0.5039516219585264,0.8965664266908777,0.06654401639107903,1,1,,
ENSG00000173588.14,CEP83,0.12993928194529208,0.35443460719983855,0.8966144652348885,0.13440291402775667,2,2,,
ENSG00000177058.11,SLC38A9,0.12965909754735955,1.8286637386840452,0.8968361447425847,0.00502734028955491,2,2,,
ENSG00000204682.5,CASC10,-0.12902286376352612,-4.918421218179365,0.8973395573699645,0.0006881481007459299,2,2,,
ENSG00000117625.13,RCOR3,0.129,2.500106501820069,0.8973576488290117,0.0026623331605065597,1,1,,
ENSG00000121577.13,POPDC2,0.129,0.9550272524670403,0.8973576488290117,0.01824516903050044,1,2,,
ENSG00000254505.9,CHMP4A,-0.129,-0.8460206167496505,0.8973576488290117,0.02324970932317154,1,1,,
ENSG00000174669.11,SLC29A2,-0.129,-1.9243397818765298,0.8973576488290117,0.004493822396412882,1,1,,
ENSG00000163703.17,CRELD1,0.129,0.7688286465517672,0.8973576488290117,0.028152716505530882,1,1,,
ENSG00000177414.13,UBE2U,0.129,0.20591176471781686,0.8973576488290117,0.3924796100153113,1,1,,
ENSG00000126803.9,HSPA2,0.129,61.27601276414403,0.8973576488290117,4.431986457450699e-06,1,1,,
ENSG00000111877.17,MCM9,-0.12873538729490522,-0.8237698550016039,0.8975670333699104,0.02442216140234785,2,2,,
ENSG00000043514.15,TRIT1,-0.12871487702962434,-0.2724833880591728,0.8975832631701561,0.22314000110298948,2,2,,
ENSG00000069998.12,HDHD5,0.12848941013369589,1.6098673290254446,0.8977616782482064,0.006370220966090599,3,3,,
ENSG00000103353.15,UBFD1,0.128,7.029232843580234,0.8981489730413766,0.0003315920274451095,1,1,,
ENSG00000177943.13,MAMDC4,0.128,2.5082072078864166,0.8981489730413766,0.002604312624397045,1,1,,
ENSG00000130943.6,PKDREJ,-0.128,-0.1904570959614808,0.8981489730413766,0.45167455277810253,1,1,,
ENSG00000114166.7,KAT2B,-0.128,-0.8460832228911801,0.8981489730413766,0.022887258374760234,1,2,,
ENSG00000122176.10,FMOD,0.128,0.5869597377502507,0.8981489730413766,0.04755578065322279,1,2,,
ENSG00000173889.15,PHC3,-0.128,-235.00405567620302,0.8981489730413766,2.96666989552791e-07,1,1,,
ENSG00000247596.8,TWF2,-0.1277964438437517,-2.8222419427055914,0.8983100643900208,0.002050449389998168,2,2,,
ENSG00000149742.9,SLC22A9,0.1274353061063743,0.9333898415245634,0.8985958737930773,0.018640321261230358,2,2,,
ENSG00000182054.9,IDH2,-0.12735792916494548,-0.5507244106869024,0.898657112687649,0.05347900567735214,2,2,,
ENSG00000151445.15,VIPAS39,0.127,3.2288867914413184,0.8989403985497151,0.0015470409340204083,1,2,,
ENSG00000166796.11,LDHC,-0.127,-0.13508862791797718,0.8989403985497151,0.883832283100355,1,2,,
ENSG00000151553.14,FAM160B1,-0.127,-360.731572390102,0.8989403985497151,1.2394788834269638e-07,1,1,,
ENSG00000181577.15,C6orf223,-0.127,-19.318295345575397,0.8989403985497151,4.32185148703358e-05,1,1,,
ENSG00000107651.12,SEC23IP,-0.127,-4.062346074901751,0.8989403985497151,0.0009773578483005482,1,2,,
ENSG00000186716.20,BCR,0.127,0.38768939748945785,0.8989403985497151,0.10730985145731758,1,1,,
ENSG00000164494.11,PDSS2,0.127,0.7225643572172812,0.8989403985497151,0.030892593678479626,1,1,,
ENSG00000133460.19,SLC2A11,0.12608582427841494,0.24923069638460243,0.8996639885017326,0.2559348708038236,2,2,,
ENSG00000090512.11,FETUB,0.126,0.3406331780595189,0.8997319245754675,0.13682554834539756,1,1,,
ENSG00000103423.13,DNAJA3,-0.126,-2.1426187608523097,0.8997319245754675,0.003458209373761226,1,2,,
ENSG00000237232.7,ZNF295-AS1,-0.12571572017722332,-0.16117932084658512,0.8999569576947348,0.6083598334155703,2,2,,
ENSG00000166441.12,RPL27A,-0.125,-0.690472586968157,0.9005235503397742,0.032773826031706366,1,1,,
ENSG00000154640.14,BTG3,-0.125,-19.885633434196613,0.9005235503397742,3.951310577107903e-05,1,1,,
ENSG00000183134.4,PTGDR2,0.125,0.6385246730135203,0.9005235503397742,0.03832345534485965,1,1,,
ENSG00000196214.10,ZNF766,0.1240904291275184,1.3881710494971549,0.9012436760380915,0.007990806369056441,2,2,,
ENSG00000272010.1,CTD-3025N20.3,-0.124,-0.3356978761053405,0.9013152750634781,0.1364414050987901,1,2,,
ENSG00000154727.10,GABPA,-0.124,-283.5625956128984,0.9013152750634781,1.912253586938615e-07,1,1,,
ENSG00000140718.20,FTO,-0.124,-0.23322995088451953,0.9013152750634781,0.28266675202079405,1,1,,
ENSG00000116906.11,GNPAT,-0.124,-0.5258701901167825,0.9013152750634781,0.05560146886434288,1,1,,
ENSG00000167528.12,ZNF641,-0.124,-1.0907405971939903,0.9013152750634781,0.012924103124740268,1,2,,
ENSG00000115041.12,KCNIP3,-0.124,-0.7063276982215256,0.9013152750634781,0.03081987663147143,1,1,,
ENSG00000175376.8,EIF1AD,0.12347434562220054,0.5682219560795229,0.9017314880484684,0.047219071688441555,3,3,,
ENSG00000273091.1,AP000255.6,-0.123,-0.4976464882566847,0.9021070979671265,0.06108974825087354,1,1,,
ENSG00000180257.13,ZNF816,0.12276362021027112,0.27543669639889196,0.9022942831604595,0.19865329474460583,2,2,,
ENSG00000168765.16,GSTM4,0.1227061201955563,0.25597575837027203,0.902339817280082,0.2297919297823518,3,3,,
ENSG00000171724.2,VAT1L,-0.12259969861492553,-0.803669410299787,0.9024240931143661,0.023271475953624214,2,2,,
ENSG00000213676.10,ATF6B,-0.1224217747933055,-0.2685595744768769,0.9025649944215167,0.2077954637107924,2,2,,
ENSG00000170619.9,COMMD5,0.122,0.9918514251383825,0.902899018270974,0.015129564180647868,1,2,,
ENSG00000162736.15,NCSTN,0.122,2.4714177770435706,0.902899018270974,0.002436841761720418,1,1,,
ENSG00000038002.8,AGA,-0.12199999999999998,-0.3022633509232126,0.902899018270974,0.16291034972805996,1,2,,
ENSG00000174175.16,SELP,-0.122,-1.4294885773288024,0.902899018270974,0.007283804532652854,1,2,,
ENSG00000139117.13,CPNE8,-0.122,-9.835368661961306,0.902899018270974,0.00015386448043329233,1,1,,
ENSG00000134352.19,IL6ST,-0.122,-14.28567942380453,0.902899018270974,7.293195595618304e-05,1,1,,
ENSG00000269973.1,RP11-95D17.1,0.122,1.9220169887686507,0.902899018270974,0.004029073751672687,1,2,,
ENSG00000198189.10,HSD17B11,0.12162678034219675,0.14715554484131207,0.9031946032970787,0.6831328325640033,3,3,,
ENSG00000224687.1,RASAL2-AS1,0.1211371986860365,0.1838730203000968,0.9035823658236506,0.43402928454437517,2,2,,
ENSG00000249328.2,RP11-26J3.1,-0.121,-0.5400246083088526,0.9036910351949841,0.05020461482468047,1,2,,
ENSG00000163734.4,CXCL3,0.121,7.686294331099252,0.9036910351949841,0.0002478202089860903,1,1,,
ENSG00000198298.12,ZNF485,0.120758404394264,1.8823904441143737,0.9038823974073388,0.004115430889254338,2,2,,
ENSG00000153037.13,SRP19,0.12,0.9008094489644514,0.9044831479588323,0.017745842636650095,1,2,,
ENSG00000198301.11,SDAD1,0.12,2.715839271273455,0.9044831479588323,0.0019523351083824106,1,1,,
ENSG00000135912.10,TTLL4,0.12000000000000001,10.320265758672132,0.9044831479588323,0.00013520125721616663,1,1,,
ENSG00000139211.6,AMIGO2,0.12,0.49139126946526607,0.9044831479588323,0.059635878308898986,1,2,,
ENSG00000251369.8,ZNF550,0.12,0.7995336101581434,0.9044831479588323,0.022526257387958385,1,1,,
ENSG00000179772.7,FOXS1,0.12,1.917845472897178,0.9044831479588323,0.003915031571813399,1,1,,
ENSG00000160785.13,SLC25A44,0.11950116889947972,3.1159571330710363,0.9048783140254802,0.00147082620200424,2,2,,
ENSG00000254139.1,CTD-2339F6.1,0.11899999999999998,0.3516123260559855,0.9052753557819077,0.11454225803659138,1,2,,
ENSG00000155465.18,SLC7A7,-0.119,-1.0188086214817824,0.9052753557819077,0.013642962955317759,1,1,,
ENSG00000260896.5,LINC02170,-0.11900000000000001,-1.1624571660662097,0.9052753557819077,0.010479486550598443,1,1,,
ENSG00000029725.16,RABEP1,0.119,0.8418027668416488,0.9052753557819077,0.019983576853831096,1,1,,
ENSG00000099937.10,SERPIND1,-0.11900000000000001,-1.2117547389024745,0.9052753557819077,0.009644161382755442,1,1,,
ENSG00000224429.7,LINC00539,-0.119,-0.5062863409132388,0.9052753557819077,0.05524608424411351,1,1,,
ENSG00000138303.17,ASCC1,0.119,0.4849423054340139,0.9052753557819077,0.060216259861872935,1,1,,
ENSG00000134779.14,TPGS2,-0.1186247831973964,-0.4771317138308223,0.9055726298342671,0.06181221340109021,2,2,,
ENSG00000134283.17,PPHLN1,0.11837660072258227,0.8660358410608273,0.9057692653220518,0.018683575782552697,2,2,,
ENSG00000196739.14,COL27A1,-0.118,-7.201980420984998,0.9060676578833156,0.00026844798092044573,1,1,,
ENSG00000113597.17,TRAPPC13,0.11800000000000001,1.6832335241035272,0.9060676578833156,0.004914453953442393,1,2,,
ENSG00000114854.7,TNNC1,-0.117243001594664,-0.6611579839529556,0.9066674915304281,0.03144585181629167,2,2,,
ENSG00000131773.13,KHDRBS3,-0.11700000000000002,-25.00354716516839,0.9068600534818798,2.1896186008123883e-05,1,1,,
ENSG00000267680.5,ZNF224,-0.116,-1.4239547889948498,0.9076525417961452,0.006636262820889415,1,1,,
ENSG00000269514.1,RP11-370I10.12,0.116,1.828880514712773,0.9076525417961452,0.004022956278771436,1,2,,
ENSG00000172349.17,IL16,-0.116,-7.669997558669335,0.9076525417961452,0.00022873126245752092,1,1,,
ENSG00000129451.11,KLK10,-0.116,-0.24239030086650495,0.9076525417961452,0.22902637698449266,1,1,,
ENSG00000149968.11,MMP3,-0.116,-1.9098505182444105,0.9076525417961452,0.003689072792150531,1,1,,
ENSG00000110801.13,PSMD9,0.11574178270568904,0.5021449115088275,0.9078571909502067,0.05312784525911829,2,2,,
ENSG00000109519.12,GRPEL1,-0.1157006600836198,-0.530070760900476,0.9078897830959796,0.04764353480896656,2,2,,
ENSG00000132744.7,ACY3,-0.11510295832815454,-0.2528900885830189,0.9083635150845116,0.20716164672031975,3,3,,
ENSG00000172922.8,RNASEH2C,0.11500469125478929,0.39708751814064797,0.908441403635077,0.08388004234538479,2,2,,
ENSG00000253300.1,RP11-108E14.1,-0.115,-0.8964956763364108,0.9084451220443794,0.01645505286832806,1,1,,
ENSG00000136699.19,SMPD4,-0.115,-2.1314749852259762,0.9084451220443794,0.002910953046512934,1,1,,
ENSG00000100916.13,BRMS1L,-0.115,-13.451413529726299,0.9084451220443794,7.309031479118369e-05,1,1,,
ENSG00000100116.16,GCAT,0.11500000000000002,2.7769391761670854,0.9084451220443794,0.001714995346151596,1,1,,
ENSG00000236279.6,CLEC2L,0.11438989746309537,1.1617009119257289,0.9089287220850041,0.009695867698463506,2,2,,
ENSG00000255455.2,RP11-890B15.3,0.1140519497129549,0.24049992060872538,0.909196612160716,0.22489280079792248,2,3,,
ENSG00000198520.10,C1orf228,-0.114,-0.6428516868597226,0.9092377934445758,0.031447644907906545,1,2,,
ENSG00000165899.10,OTOGL,-0.114,-7.955109857094061,0.9092377934445758,0.00020536070175808076,1,1,,
ENSG00000251381.7,LINC00958,-0.114,-0.7867974308897907,0.9092377934445758,0.020993451028093923,1,1,,
ENSG00000138646.8,HERC5,0.114,1.003345821777297,0.9092377934445758,0.012909469913497536,1,1,,
ENSG00000105135.15,ILVBL,0.114,0.6550590340844828,0.9092377934445758,0.030286481440448956,1,1,,
ENSG00000270171.1,RP11-338N10.1,-0.11399999999999999,-0.15804464613426278,0.9092377934445758,0.5202955672251821,1,1,,
ENSG00000205138.3,SDHAF1,-0.11362397291450832,-1.1715543693483612,0.9095358827827439,0.009406218109435432,2,2,,
ENSG00000176915.14,ANKLE2,0.11353737941695874,0.35531420696041077,0.9096045301711108,0.10210631112576443,2,2,,
ENSG00000176658.16,MYO1D,0.11325328795793341,0.8825880864658355,0.9098297497017652,0.016465901639566724,2,3,,
ENSG00000134363.11,FST,-0.113,-121.33318633934563,0.9100305552144552,8.67356587757668e-07,1,1,,
ENSG00000072364.12,AFF4,0.113,0.9087508863809759,0.9100305552144552,0.015462054226014715,1,1,,
ENSG00000118181.10,RPS25,-0.112,-0.753595824524572,0.9108234065714687,0.022088136545373064,1,2,,
ENSG00000156299.13,TIAM1,0.112,1.829370434854697,0.9108234065714687,0.0037482861079199095,1,1,,
ENSG00000002834.17,LASP1,0.112,4.183192002481377,0.9108234065714687,0.000716837057214284,1,1,,
ENSG00000065154.11,OAT,0.112,1.9200212139456185,0.9108234065714687,0.0034027025849169717,1,1,,
ENSG00000258315.5,C17orf49,-0.112,-0.8833765451797562,0.9108234065714687,0.016074753332214822,1,2,,
ENSG00000005156.11,LIG3,-0.112,-0.2098077624825341,0.9108234065714687,0.28496593081887295,1,1,,
ENSG00000177627.9,C12orf54,0.11100000000000002,0.330719381025939,0.9116163467327997,0.11264882462235407,1,1,,
ENSG00000105707.13,HPN,-0.111,-1.8540504752118667,0.9116163467327998,0.0035842876093218623,1,1,,
ENSG00000186230.6,ZNF749,-0.111,-0.1054487721482104,0.9116163467327998,1.1080590451576968,1,2,,
