gene,gene_name,zscore,effect_size,pvalue,var_g,n_snps_used,n_snps_in_model,pred_perf_r2,pred_perf_pval
ENSG00000148225.15,WDR31,1.689679516021921,3.944360344071854,0.09108928419027115,0.18350821493169428,2,2,,
ENSG00000134569.9,LRP4,-1.6893656046648426,-19.95455886864369,0.09114938816999826,0.007167422946355746,1,1,,
ENSG00000185651.14,UBE2L3,-1.689314860252531,-10.050597168374058,0.091159107094328,0.02825123719722948,1,1,,
ENSG00000198690.9,FAN1,1.688474595785597,11.037293753380633,0.09132016157299423,0.023402586490696303,1,2,,
ENSG00000161955.16,TNFSF13,-1.6882506538747046,-12.733097036287356,0.09136312336516858,0.017579469117748287,2,2,,
ENSG00000130939.18,UBE4B,-1.6880056159165269,-15.91718774353226,0.09141015090960802,0.011246440675333546,2,2,,
ENSG00000125812.15,GZF1,1.6875907567318522,27.44613251617884,0.09148981480289396,0.0037806977970138763,1,1,,
ENSG00000100991.11,TRPC4AP,-1.6872914953304663,-12.253317235614515,0.09154731551435265,0.018961508282827944,1,1,,
ENSG00000135185.11,TMEM243,1.687007452519547,18.751214703915394,0.09160191895789771,0.008094223444563307,1,1,,
ENSG00000140459.17,CYP11A1,-1.686868564036179,-5.974986896489573,0.09162862794381935,0.07970555230249039,1,1,,
ENSG00000119632.3,IFI27L2,1.68685902229591,4.2536094180635935,0.09163046310039641,0.15726872245784687,2,3,,
ENSG00000155115.6,GTF3C6,-1.684719380832559,-30.164809381069347,0.09204272545764924,0.003119277218958426,1,1,,
ENSG00000254081.1,LINC01299,1.6843408390151728,1.9424914715029435,0.09211581712432892,0.7518681988050593,5,5,,
ENSG00000122068.12,FYTTD1,-1.6843055224051264,-1.2461487974306835,0.0921226386950186,1.8268460048188275,1,2,,
ENSG00000189238.5,LINC00943,-1.6840073264690472,-144.95484876859993,0.0921802528334949,0.00013496540395576984,1,2,,
ENSG00000172890.11,NADSYN1,1.6835182898242604,7.207154887938643,0.09227480176493173,0.054564221952764426,1,1,,
ENSG00000197142.10,ACSL5,1.6835182898242604,13.035732321459864,0.09227480176493173,0.016678800343545196,1,1,,
ENSG00000176658.16,MYO1D,1.6835079258876158,9.911709129212884,0.09227680634100746,0.028849164055960747,1,2,,
ENSG00000213996.12,TM6SF2,1.6832947017708562,11.24939405710388,0.09231805557171253,0.022390410344816494,1,1,,
ENSG00000165272.14,AQP3,-1.6832947017708557,-5.245511130513512,0.09231805557171262,0.10297805554816088,1,2,,
ENSG00000217930.7,PAM16,1.682665340902383,10.592738747824377,0.09243989482883828,0.025233586156817336,1,1,,
ENSG00000131408.13,NR1H2,-1.6825562195660224,-41.56782121778649,0.09246103298106463,0.0016384177548492208,1,1,,
ENSG00000167118.10,URM1,1.6822189260423634,7.7718373729185215,0.09252639545003716,0.046850865781385816,1,2,,
ENSG00000153201.15,RANBP2,-1.6818200242724255,-12.137320086104532,0.09260374456214217,0.01920053930651533,1,1,,
ENSG00000120685.19,PROSER1,-1.6815431173191138,-20.101457550865106,0.09265746877233814,0.006997790191341495,2,2,,
ENSG00000245832.6,MIR4300HG,1.6809373650047879,2.4129147071650983,0.09277508129103648,0.4853098668902646,1,1,,
ENSG00000117148.7,ACTL8,-1.6800503058651564,-8.33318737839067,0.09294752840358605,0.04064641783389304,1,1,,
ENSG00000140632.16,GLYR1,1.6799704329457916,26.599568945233454,0.09296306857057918,0.003988908543352755,1,1,,
ENSG00000136235.15,GPNMB,-1.6798714102020216,-2.396281303159127,0.0929823374447258,0.4914467635540341,1,1,,
ENSG00000167487.11,KLHL26,1.679159650055561,22.056924040697485,0.09312093347704854,0.005795542356395935,2,2,,
ENSG00000168890.13,TMEM150A,-1.678893757979609,-30.865593688386955,0.09317275128190268,0.0029586742985931265,1,1,,
ENSG00000115084.13,SLC35F5,1.6786610243777305,5.41306869339422,0.09321812605748689,0.09616984964450234,3,3,,
ENSG00000161217.11,PCYT1A,1.6778583002909804,4.591006641373917,0.09337476477650375,0.13356563073154404,3,3,,
ENSG00000132376.19,INPP5K,-1.6777921323962537,-6.4438113867758,0.09338768579454196,0.06779390761662481,1,1,,
ENSG00000204469.12,PRRC2A,1.6775403292411233,20.48235504937177,0.09343687008697188,0.006707893506735757,1,1,,
ENSG00000161896.11,IP6K3,1.6765048787821983,11.572055207581652,0.09363934138900903,0.020988850270737335,2,2,,
ENSG00000268401.1,CTC-344H19.4,1.6756993968212195,4.836838149263572,0.09379708804698898,0.12002428187932147,1,2,,
ENSG00000188827.10,SLX4,1.6739869767805755,61.08862586994615,0.09413315886148037,0.0007509023051037254,1,1,,
ENSG00000152219.4,ARL14EP,-1.6738199900748263,-6.549524888811437,0.09416598241709068,0.06531274047179492,2,2,,
ENSG00000186815.12,TPCN1,-1.6734773379750132,-9.745583042285404,0.09423336417836371,0.02948655381716314,1,1,,
ENSG00000107957.16,SH3PXD2A,-1.6728631900404176,-40.01238383950939,0.09435423170738733,0.0017479620412591587,1,1,,
ENSG00000087589.16,CASS4,1.671568117591543,7.626991302110743,0.09460951607580931,0.04803321497639688,1,1,,
ENSG00000185271.7,KLHL33,-1.671555445740394,-6.512415416727403,0.09461201667990497,0.06588057516801556,2,3,,
ENSG00000007080.10,CCDC124,-1.6711978073108886,-22.643408463516085,0.09468261322773067,0.005447184841556842,1,2,,
ENSG00000258736.1,RP11-982M15.7,-1.6711542754259148,-43.33756041056318,0.09469120914732052,0.0014869767177698933,1,1,,
ENSG00000123989.13,CHPF,-1.6710932339779214,-36.548742438787535,0.09470326360417027,0.002090530387541379,1,1,,
ENSG00000183018.8,SPNS2,-1.6710932339779214,-37.443979628163106,0.09470326360417027,0.0019917616269927814,1,1,,
ENSG00000188760.10,TMEM198,-1.6710932339779212,-33.78683689536562,0.09470326360417033,0.002446280712034908,1,1,,
ENSG00000174227.15,PIGG,-1.669998642301051,-5.0911132178614125,0.09491963222821445,0.10759862607805883,1,1,,
ENSG00000146409.10,SLC18B1,1.6699849280163932,14.236080135360535,0.09492234564957017,0.013760818133102884,1,2,,
ENSG00000152404.15,CWF19L2,-1.6699742245009648,-6.829178768363691,0.09492446342240535,0.05979743743724557,2,2,,
ENSG00000167419.10,LPO,-1.6697156718717532,-659.3811514773682,0.09497563155073732,6.4122727889790926e-06,1,2,,
ENSG00000267072.2,NAGPA-AS1,-1.667368098205825,-6.241258158585825,0.09544123329241823,0.07137049061578753,2,3,,
ENSG00000145020.15,AMT,-1.6668475756920966,-4.009132245012112,0.0955447173469761,0.17285860795397456,1,1,,
ENSG00000022976.15,ZNF839,-1.666798685343874,-13.582222311468591,0.09555444175457585,0.015059988117292847,1,3,,
ENSG00000142207.6,URB1,1.6667737764587425,3.4634628888034276,0.09555939649633927,0.23159663290108962,2,2,,
ENSG00000169972.11,PUSL1,-1.6667603960380402,-9.7334060054648,0.09556205814275413,0.029323558133157637,1,2,,
ENSG00000047617.14,ANO2,-1.666646431930986,-364.0921911882773,0.09558473040073331,2.0953869008728398e-05,1,1,,
ENSG00000179270.6,C2orf71,1.6665874674111574,2.9962606757295878,0.0955964626162781,0.3093834189030058,1,1,,
ENSG00000161180.10,CCDC116,1.6665874674111574,2.954500678662781,0.0955964626162781,0.31819110523437166,1,1,,
ENSG00000089775.11,ZBTB25,-1.6665605325907902,-6.985960409749809,0.09560182224168387,0.05691017815042601,2,2,,
ENSG00000146833.15,TRIM4,1.666369710664058,5.727502655845567,0.09563979983444562,0.08464710848073272,1,1,,
ENSG00000166105.15,GLB1L3,-1.666369710664058,-17.289681613721307,0.09563979983444562,0.009288995105212779,1,2,,
ENSG00000272325.1,NUDT3,1.6651590426447354,55.92251440467715,0.09588102983675763,0.0008866210952528122,2,2,,
ENSG00000100439.10,ABHD4,-1.6644871356679596,-17.455193871322557,0.09601511975748629,0.00909309089514671,2,2,,
ENSG00000116863.10,ADPRHL2,1.664394354655063,5501.0676941465845,0.0960336474993184,9.15415980410091e-08,1,1,,
ENSG00000132141.13,CCT6B,1.6641508571028891,4.741098937382279,0.0960822859258656,0.12320472096233259,2,3,,
ENSG00000164088.17,PPM1M,1.6630238624334532,1.8896755340932867,0.09630765898578725,0.7745018889266427,3,3,,
ENSG00000118939.17,UCHL3,1.6627019535356888,29.083788539338006,0.09637211098244898,0.0032683372024399876,1,2,,
ENSG00000119725.18,ZNF410,-1.6626863621583832,-20.307951873543,0.0963752335348378,0.006703296324094854,1,1,,
ENSG00000182963.9,GJC1,-1.6620465233585324,-12.879183240679508,0.09650344665130971,0.016653660539806815,1,2,,
ENSG00000198756.10,COLGALT2,-1.6617321577577169,-5.082016690431679,0.09656649029268945,0.10691776573757823,2,2,,
ENSG00000064225.12,ST3GAL6,-1.6607366957082228,-9.366027329592626,0.09676634003793999,0.03144059255605907,2,2,,
ENSG00000100263.13,RHBDD3,-1.6598418181448389,-13.02701293375987,0.09694627858832634,0.01623467935250129,2,2,,
ENSG00000158987.20,RAPGEF6,-1.65968789666502,-9.094556716047345,0.096977255481939,0.03330349269728188,1,1,,
ENSG00000178199.13,ZC3H12D,-1.658838162209603,-5.500052257568841,0.09714840810568498,0.09096501680785497,1,1,,
ENSG00000134533.6,RERG,-1.6581876226859666,-534.0533356017991,0.09727960224766634,9.640467043463476e-06,1,1,,
ENSG00000114030.12,KPNA1,-1.6576290851678848,-12.913724147467223,0.09739235534038004,0.01647675585206334,1,2,,
ENSG00000166321.13,NUDT13,1.655992093542472,1.7362103402345739,0.09772341997902989,0.909728584987616,1,1,,
ENSG00000110104.11,CCDC86,-1.6559325657150676,-6.445832894517767,0.09773547579166177,0.06599745816079462,2,2,,
ENSG00000124541.6,RRP36,-1.6554619194994074,-220.4999005975764,0.0978308347863644,5.636656820611605e-05,1,1,,
ENSG00000167264.17,DUS2,1.6542434522366627,6.068736700276068,0.09807805736397661,0.07430230004258333,1,1,,
ENSG00000008438.4,PGLYRP1,1.6542160712209475,16.895668541671906,0.09808361860067488,0.009585918001423357,1,1,,
ENSG00000172878.13,METAP1D,-1.6541508820611506,-6.929815502855283,0.09809685989566692,0.056977960157329116,2,2,,
ENSG00000144852.17,NR1I2,-1.6537022289390224,-9.276120385442814,0.09818802955592057,0.03178204739629428,1,1,,
ENSG00000177084.16,POLE,-1.653702228939022,-2.267748132296607,0.09818802955592075,0.5317714140613853,1,1,,
ENSG00000258561.1,RP11-72M17.1,-1.6534992423990824,-16.032728199125874,0.09822930016594504,0.010636362748816987,1,2,,
ENSG00000271752.1,RP11-269M20.3,-1.6533950942333584,-101.8118124067871,0.0982504806339105,0.0002637284316844726,1,1,,
ENSG00000170296.9,GABARAP,-1.6533950942333584,-4763.226579873465,0.0982504806339105,1.2048994548025942e-07,1,2,,
ENSG00000185359.12,HGS,1.6525906241600845,70.44409950850272,0.09841420752875452,0.0005503529835731343,1,1,,
ENSG00000249751.3,ECSCR,1.6518430171789569,21.23839309355783,0.09856655682559176,0.006049148333081483,1,1,,
ENSG00000213020.9,ZNF611,1.651624759549781,4.930517815965103,0.098611069429459,0.11221158702364828,2,2,,
ENSG00000174579.3,MSL2,-1.6513252625689994,-296.6194144995556,0.09867217653385896,3.0993177483428277e-05,1,1,,
ENSG00000175161.13,CADM2,1.651203418737372,39.19464314033842,0.09869704528007865,0.0017747930893463955,1,1,,
ENSG00000274341.1,RP11-227G15.10,-1.651107954280237,-26.777552105293715,0.09871653340105188,0.003801974442664764,1,2,,
ENSG00000185252.18,ZNF74,1.6498465269697598,16.805339370507454,0.09897432985765806,0.009638124223486678,2,2,,
ENSG00000152689.17,RASGRP3,-1.6496518742609216,-5.55985142039401,0.09901415862417505,0.08803558165844633,2,2,,
ENSG00000138279.15,ANXA7,1.6496463780341726,42.8369047073987,0.09901528341753514,0.0014830150256526034,1,1,,
ENSG00000272861.1,RP11-332H14.1,1.649586824298922,13.553993021728896,0.09902747164105911,0.014812072968243705,1,1,,
ENSG00000140832.9,MARVELD3,-1.6492240230400568,-4.144092605828466,0.09910174814868776,0.15838002269629414,1,1,,
ENSG00000260743.1,RP11-255C15.3,1.6492120052576682,9.513040265714235,0.09910420931669484,0.030054832028683136,1,1,,
ENSG00000085563.14,ABCB1,-1.6492010938028043,-17.462859013230943,0.09910644395787238,0.00891900757692665,1,1,,
ENSG00000162618.13,ADGRL4,1.648365209313564,17.506561805195332,0.09927775077307517,0.008865539244400693,1,1,,
ENSG00000167977.8,KCTD5,-1.647630909491045,-5.678953650624583,0.09942843362456155,0.08417501706397883,1,1,,
ENSG00000204642.13,HLA-F,-1.6472376042133658,-14.432838405334307,0.09950921730266017,0.0130259377344014,1,1,,
ENSG00000120963.11,ZNF706,1.64618508899421,22.132269685110458,0.09972565822242997,0.005532296147034736,2,2,,
ENSG00000077522.12,ACTN2,-1.6450482265290773,-16.59808435747253,0.09995986611967313,0.009822936434003428,2,2,,
ENSG00000180176.14,TH,-1.644961455039406,-12.133858137397562,0.09997776013454955,0.01837865078334363,1,1,,
ENSG00000115568.15,ZNF142,1.6444726321399994,4.296282843370604,0.10007861291584606,0.14651010178783166,2,2,,
ENSG00000245149.3,RNF139-AS1,-1.644443793418478,-4.17752612187415,0.10008456538562314,0.15495290393087902,1,1,,
ENSG00000106153.12,CHCHD2,1.644443793418478,4.308044069586965,0.10008456538562314,0.14570611995954721,1,3,,
ENSG00000274184.1,RP11-158H5.8,1.6443497284674913,3.701316509100846,0.10010398286784788,0.19736763323028586,1,1,,
ENSG00000204564.11,C6orf136,-1.6442695961005862,-20.58271691233631,0.10012052666717723,0.006381762694024162,2,2,,
ENSG00000272636.3,DOC2B,1.6441501244873877,10.649428730055813,0.10014519633369488,0.023835832040949977,1,1,,
ENSG00000184743.12,ATL3,-1.6437718686309213,-14.340087339895389,0.10022333426491735,0.013139519823956607,3,3,,
ENSG00000213563.6,C8orf82,1.6436640175834316,72.33715423142077,0.10024562242044696,0.0005163013454460276,1,1,,
ENSG00000213930.11,GALT,-1.6426815178027327,-4.5263077451639,0.1004488447225293,0.13170994995646437,1,1,,
ENSG00000261757.1,AC005592.3,1.6426428712113401,65.092286884647,0.10045684517168299,0.0006368354734799204,1,1,,
ENSG00000108256.8,NUFIP2,-1.6424965298796312,-23.70881506742325,0.10048714472043742,0.0047994251522658704,1,1,,
ENSG00000264278.1,RP11-162A12.2,-1.6422597897352018,-4.769112819824349,0.10053617650459078,0.11857920275278248,1,1,,
ENSG00000272512.1,RP11-54O7.17,-1.6417954767591547,-2.196990156517835,0.10063239678308374,0.5584469038538182,2,2,,
ENSG00000213888.3,LINC01521,-1.6416286860953317,-5.342610184110243,0.10066697897573235,0.0944154113326224,2,2,,
ENSG00000166881.9,NEMP1,1.641610099977168,1.4700602237758438,0.10067083318743215,1.2470095436771522,1,1,,
ENSG00000268087.1,CTC-429P9.2,1.6415579886950318,18.462257486406862,0.10068164015458916,0.007905745885263629,1,1,,
ENSG00000145740.18,SLC30A5,1.6415579886950316,57.70953324697093,0.10068164015458925,0.0008091281940266632,1,2,,
ENSG00000143921.6,ABCG8,-1.6415159894437226,-31.100694575132593,0.1006903507364848,0.002785800796613423,1,2,,
ENSG00000171241.8,SHCBP1,-1.641439571354479,-9.391369804995863,0.10070620127434818,0.030548642338826308,1,2,,
ENSG00000253321.1,RP11-61G23.2,-1.6412297227190915,-11.721059190030811,0.100749738025072,0.019606723698640628,1,1,,
ENSG00000124243.17,BCAS4,1.6412106045664965,11.375689943038086,0.10075370516381794,0.020814842842063044,2,2,,
ENSG00000148824.18,MTG1,-1.640813874492921,-2.200242895333141,0.10083605728441569,0.5561313591706668,1,2,,
ENSG00000196711.8,ALKAL1,-1.640770492576813,-202.88789012148655,0.10084506563353705,6.540085448672697e-05,1,1,,
ENSG00000255198.4,SNHG9,-1.6407382345975257,-6.287386428752919,0.10085176448868934,0.06809861680381366,1,2,,
ENSG00000121057.12,AKAP1,1.6403809825676747,5.764285686342032,0.10092597696202989,0.08098385711694067,1,1,,
ENSG00000103248.18,MTHFSD,1.640345079741842,6.708655975536485,0.10093343751261792,0.0597859861942336,2,2,,
ENSG00000144061.12,NPHP1,1.6399700371703438,516.4807154319144,0.10101139703845598,1.0082392640147647e-05,1,1,,
ENSG00000104147.8,OIP5,-1.6395493463699569,-4.981290208488162,0.10109890246940217,0.10833412903264496,1,2,,
ENSG00000137804.12,NUSAP1,-1.6395493463699566,-1.744068562544865,0.10109890246940227,0.8837346371327005,1,2,,
ENSG00000164303.10,ENPP6,-1.6393880609553906,-138.52537217591944,0.1011324665139353,0.00014005702097047635,1,1,,
ENSG00000157978.11,LDLRAP1,1.6393704125535524,5.593091462955609,0.10113613974523675,0.08591131025665426,1,2,,
ENSG00000078618.21,NRDC,-1.639310068666286,-3.43851754321267,0.10114870015882801,0.227289683443957,1,2,,
ENSG00000096717.11,SIRT1,-1.6392730261084338,-72.79505839057981,0.10115641108049861,0.0005071060454083574,1,2,,
ENSG00000175137.10,SH3BP5L,1.6388936644102305,6.437318902263582,0.10123540743058154,0.06481738470191178,3,4,,
ENSG00000167476.10,JSRP1,1.6387828849967965,6.956375495966641,0.10125848483928108,0.05549793271931039,1,1,,
ENSG00000182827.8,ACBD3,-1.6387288046788664,-21.625965554688722,0.10126975229559804,0.005741999644804357,1,2,,
ENSG00000124140.13,SLC12A5,1.6384859755267744,121.28029604595731,0.10132035725990424,0.00018251768852026645,1,1,,
ENSG00000247516.6,MIR4458HG,1.6383611548592072,5.674990779048153,0.10134637739868504,0.0833468065481793,1,1,,
ENSG00000257660.5,RP11-579D7.4,-1.638212454327213,-277.14015090280776,0.1013773824846046,3.4941500284186104e-05,1,1,,
ENSG00000176903.4,PNMA1,1.6379711721221468,20.689186019691068,0.10142770756056764,0.006267952536696368,1,1,,
ENSG00000101246.19,ARFRP1,-1.6379711721221468,-6.985936289428112,0.10142770756056764,0.054974750470838676,1,1,,
ENSG00000168826.15,ZBTB49,-1.6379711721221468,-100.39240701910964,0.10142770756056764,0.00026620166894217746,1,2,,
ENSG00000143653.9,SCCPDH,1.6378604196833504,3.865036094588976,0.10145081424627919,0.17957532776541812,3,3,,
ENSG00000206530.10,CFAP44,-1.6378126411159803,-8.414795754648363,0.10146078375747161,0.03788273092371645,2,2,,
ENSG00000188732.10,FAM221A,1.6374293968146476,5.27795404144885,0.10154078002719186,0.0962484972762529,2,2,,
ENSG00000188342.11,GTF2F2,-1.637193918897431,-11.637347802774874,0.10158995727423416,0.01979211553093217,1,1,,
ENSG00000132688.10,NES,-1.636997466500967,-13.680774661914217,0.1016309989339437,0.014317745394441226,2,2,,
ENSG00000174226.8,SNX31,1.6369304735308599,2.8594304175745426,0.10164499772283646,0.3277188347324738,2,3,,
ENSG00000092439.13,TRPM7,1.6369214140301187,65.80292823920648,0.10164689090554843,0.0006188212515934336,1,2,,
ENSG00000175874.9,CREG2,-1.636873628925159,-13.29589030388985,0.1016568771229134,0.0151563790200804,2,2,,
ENSG00000118094.11,TREH,1.6358954867877658,52.465536156321996,0.1018614627286556,0.0009722162544700184,1,1,,
ENSG00000178372.7,CALML5,-1.635635902234286,-13.49155966680142,0.1019158117403995,0.014697685588167737,1,1,,
ENSG00000048392.11,RRM2B,-1.634979413809822,-18.652998957560563,0.10205336320988831,0.007682936534068139,2,2,,
ENSG00000134201.10,GSTM5,1.6346676955720318,2.2577146741164684,0.10211872803833187,0.5242287666973635,1,4,,
ENSG00000221916.3,C19orf73,1.634633561470543,12.121483993697149,0.10212588771081259,0.018185667154680837,2,2,,
ENSG00000063660.8,GPC1,-1.6338436608161377,-5.263456364648668,0.1022916820260673,0.09635603952465427,2,2,,
ENSG00000091157.13,WDR7,-1.6330848280281296,-21.76747490421278,0.10245115706526936,0.005628612920485437,1,1,,
ENSG00000091164.12,TXNL1,-1.6330848280281294,-18.08212469406027,0.10245115706526943,0.008156776611798795,1,1,,
ENSG00000140575.12,IQGAP1,-1.632785074177549,-3.766997719280572,0.10251420731455166,0.18787427984648633,1,1,,
ENSG00000050628.20,PTGER3,-1.6325256161251327,-3.3225317730915442,0.10256880666334509,0.24142471289314343,2,2,,
ENSG00000273156.1,RP11-127B20.2,1.6325139855741309,16.5533319687347,0.10257125469315127,0.009726194981486738,1,1,,
ENSG00000168843.13,FSTL5,1.632375187245691,240.36845668650466,0.10260047292783682,4.6119545561790016e-05,1,1,,
ENSG00000186510.11,CLCNKA,1.6323708537560788,2.341903779178461,0.10260138527102285,0.485847048430326,2,2,,
ENSG00000223704.1,LINC01422,1.632224069096713,4.838131589083144,0.10263229211842254,0.11381623179572849,1,1,,
ENSG00000248677.1,LINC02102,1.6313648879157745,28.2303398171461,0.10281334912026018,0.0033394120470183466,1,1,,
ENSG00000151458.11,ANKRD50,1.6312781089061603,13.611991674946879,0.10283165035445639,0.014361925405657816,2,2,,
ENSG00000110917.7,MLEC,-1.6312577879568644,-3.506648958760856,0.10283593630957995,0.2164016721133017,1,1,,
ENSG00000144488.14,ESPNL,1.6310696995418452,1.8478125369292087,0.10287561337070456,0.7791646146387632,1,1,,
ENSG00000260988.1,RP11-285A1.1,-1.6310315450796415,-69.26044041492746,0.10288366350115874,0.0005545672562390214,1,2,,
ENSG00000164078.12,MST1R,-1.6302951771674024,-3.5594557878143487,0.1030391263922708,0.20978057997873864,2,2,,
ENSG00000185163.9,DDX51,1.6301424894976648,4.984990566632543,0.10307138537011844,0.10693563512703154,3,3,,
ENSG00000178718.6,RPP25,1.6300124026256526,32.85793359679151,0.10309887571593912,0.0024609416847439516,1,1,,
ENSG00000055955.15,ITIH4,-1.6299451530567592,-2.050328593457978,0.10311308938124755,0.6319737579351745,2,3,,
ENSG00000178741.11,COX5A,1.6299336639204969,117.80990584747411,0.10311551784613887,0.00019141512059004564,1,2,,
ENSG00000101333.16,PLCB4,-1.6299336639204969,-689.2442720473648,0.10311551784613887,5.592339490222939e-06,1,1,,
ENSG00000107779.13,BMPR1A,-1.6296474281235087,-9.296379165302326,0.10317603434142221,0.030729794342844816,1,1,,
ENSG00000251432.6,RP11-420A23.1,1.6294448032251627,7.30290281401663,0.10321889073563172,0.049783825384596,2,2,,
ENSG00000234660.1,LINC00440,-1.6291501774324104,-6.98629877526141,0.1032812311268148,0.05437858853388662,1,1,,
ENSG00000103353.15,UBFD1,-1.6285103770817833,-42.40449975510551,0.10341671069153015,0.0014748816494923947,1,1,,
ENSG00000164022.16,AIMP1,-1.6283812515614493,-8.674614925493634,0.10344407051718675,0.0352380426324096,1,2,,
ENSG00000132522.15,GPS2,1.628080125308774,81.61103958618244,0.1035078971590419,0.00039797311032782905,1,1,,
ENSG00000136068.14,FLNB,1.6277012769902903,5.386100781870129,0.10358824221023588,0.09132726617877404,1,1,,
ENSG00000107902.13,LHPP,1.6271649583406003,7.0683292856131885,0.10370206785787627,0.05299435603897415,3,3,,
ENSG00000131015.4,ULBP2,1.6267442508693668,6.867987926673826,0.10379142630405423,0.05610215129327668,1,1,,
ENSG00000169228.13,RAB24,-1.6265935004644358,-44.34957115744386,0.10382346064093674,0.0013451763268624726,1,2,,
ENSG00000269964.2,MEI4,1.62643346032798,81.2371897967917,0.10385747763532804,0.0004008323985533715,1,1,,
ENSG00000111224.13,PARP11,-1.626092282590814,-3.3324942196773564,0.10393002551525311,0.23809570856327902,2,2,,
ENSG00000119403.13,PHF19,1.6251177903902054,15.180582757581295,0.10413746286402566,0.011460215962029393,1,2,,
ENSG00000205138.3,SDHAF1,-1.6251018196007434,-16.058246454092664,0.10414086525735132,0.010241531738589767,2,2,,
ENSG00000131446.16,MGAT1,1.6241037809319927,29.21710319931095,0.10435366118235821,0.0030899627622708817,1,1,,
ENSG00000163636.10,PSMD6,-1.6233464998852238,-41.8635713038341,0.10451535450469193,0.0015036609076662787,1,1,,
ENSG00000120029.12,C10orf76,1.6233283141385868,19.484428125871222,0.10451923993840063,0.006941245423140562,1,2,,
ENSG00000237461.1,RP11-554F20.1,-1.6230873805169397,-8417.076610477101,0.10457072688236113,3.7184439724680085e-08,1,1,,
ENSG00000103888.16,CEMIP,-1.6229381751426466,-7.769413111242811,0.10460262181412282,0.043634250808526905,2,2,,
ENSG00000197122.11,SRC,1.6222892514478011,156.45336162061034,0.10474142905037324,0.00010751938794457887,1,1,,
ENSG00000068784.12,SRBD1,-1.6215346055881006,-13.52754119250016,0.10490303453957128,0.014368608536149166,2,2,,
ENSG00000120341.18,SEC16B,-1.6213837856962436,-153.6486802561074,0.10493535595552275,0.00011135609239498909,1,1,,
ENSG00000228484.1,RP11-106M7.1,-1.6213160045428008,-13.738210449269385,0.10494988435167893,0.013927559095645248,1,1,,
ENSG00000111252.10,SH2B3,-1.6211364816866214,-182.60810989802263,0.10498837148231263,7.88132135203515e-05,1,1,,
ENSG00000099624.7,ATP5D,1.620873014016912,16.46557900274899,0.10504487546471342,0.009690450543004856,1,2,,
ENSG00000165733.7,BMS1,-1.6207404290039775,-3.6926830035811085,0.10507331913018596,0.19263840614722527,3,3,,
ENSG00000168952.15,STXBP6,1.6206161147627514,6.360587180863158,0.10509999400705712,0.06491811289897534,3,3,,
ENSG00000044524.10,EPHA3,1.62057143768321,32.34341707122979,0.1051095819576342,0.002510525045901856,1,1,,
ENSG00000159763.3,PIP,1.6200416280086114,734.60223947716,0.10522333500797972,4.863488041509722e-06,1,2,,
ENSG00000189367.14,KIAA0408,-1.6198959586420174,-88.93383650632937,0.10525462813984811,0.0003317723496042849,1,2,,
ENSG00000148120.16,C9orf3,1.6194851658223544,9.808887907523017,0.10534291567201419,0.027259281556554674,2,2,,
ENSG00000261121.1,RP11-496D24.2,1.6183168292221686,8.065923009298544,0.10559433566676622,0.04025491893523915,2,2,,
ENSG00000205189.11,ZBTB10,-1.6178929375327251,-22.366022317567268,0.1056856725720443,0.005232654384001814,2,2,,
ENSG00000112234.8,FBXL4,1.6177997492304794,11.92754144336273,0.10570576046823207,0.01839702756448068,1,1,,
ENSG00000229618.2,AC011288.2,-1.6177493057996513,-47.67830092394863,0.10571663543980925,0.0011512798497665894,1,2,,
ENSG00000112183.14,RBM24,1.6176123345086704,483.02395245201086,0.10574616921055556,1.1215317299738135e-05,1,2,,
ENSG00000166436.15,TRIM66,-1.6169068088484142,-3.7465019621320557,0.10589839845352685,0.18625933624653498,1,2,,
ENSG00000081026.18,MAGI3,-1.615826185129227,-46.05413188169998,0.10613189845203297,0.0012309830783807502,1,2,,
ENSG00000124788.17,ATXN1,1.6152609713480977,95.95667019105844,0.1062541917419536,0.00028335772766002764,1,1,,
ENSG00000182310.13,SPACA6,1.6146061878621036,17.670375654196942,0.10639600456890669,0.008349138406858745,1,2,,
ENSG00000278743.1,RP11-707G18.1,-1.6145498457759353,-6.385019442995569,0.10640821413012627,0.06394085905833369,1,1,,
ENSG00000164967.9,RPP25L,1.6140785071153831,6.103319971340747,0.10651039866991606,0.06993861561463102,1,1,,
ENSG00000104064.16,GABPB1,1.6137261423660998,5.920364671462454,0.10658684088961538,0.07429554151252164,1,1,,
ENSG00000170222.11,ADPRM,1.6137261423660998,3.353269205710312,0.10658684088961538,0.23159161320468402,1,1,,
ENSG00000176261.15,ZBTB8OS,1.6130516412114606,41.06924121607001,0.10673328885893711,0.0015426350145695247,1,1,,
ENSG00000250668.1,LINC02123,-1.612872126297738,-27.415170121367105,0.1067722920677331,0.0034611305650710552,1,1,,
ENSG00000008441.16,NFIX,1.6123992408434142,44.83603354058629,0.10687508996816747,0.001293274752384558,1,1,,
ENSG00000136457.9,CHAD,1.612190983734413,2.4614032162994897,0.10692038667364213,0.4290100326301146,2,2,,
ENSG00000111186.12,WNT5B,1.6121723598226472,9.255729533516414,0.10692443818550056,0.03033902580235607,1,1,,
ENSG00000114796.15,KLHL24,-1.6121723598226472,-7.486735884546333,0.10692443818550056,0.04637008768931212,1,1,,
